,region,sub_region,location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
10425,Europe,Northern Europe,Ireland,2020-05-24,76,12,4937796.0,13.928,67335.293,2.96
10426,Europe,Northern Europe,Ireland,2020-05-25,57,2,4937796.0,13.928,67335.293,2.96
10427,Europe,Northern Europe,Ireland,2020-05-26,59,0,4937796.0,13.928,67335.293,2.96
10428,Europe,Northern Europe,Ireland,2020-05-27,37,9,4937796.0,13.928,67335.293,2.96
10429,Europe,Northern Europe,Ireland,2020-05-28,68,16,4937796.0,13.928,67335.293,2.96
10430,Europe,Northern Europe,Ireland,2020-05-29,38,8,4937796.0,13.928,67335.293,2.96
10431,Europe,Northern Europe,Ireland,2020-05-30,35,6,4937796.0,13.928,67335.293,2.96
10432,Europe,Northern Europe,Ireland,2020-05-31,53,5,4937796.0,13.928,67335.293,2.96
10433,Europe,Northern Europe,Ireland,2020-06-01,61,0,4937796.0,13.928,67335.293,2.96
10434,Europe,Northern Europe,Ireland,2020-06-02,72,0,4937796.0,13.928,67335.293,2.96
10435,Europe,Northern Europe,Ireland,2020-06-03,4,8,4937796.0,13.928,67335.293,2.96
10436,Europe,Northern Europe,Ireland,2020-06-04,45,1,4937796.0,13.928,67335.293,2.96
10437,Europe,Northern Europe,Ireland,2020-06-05,31,5,4937796.0,13.928,67335.293,2.96
10438,Europe,Northern Europe,Ireland,2020-06-06,21,6,4937796.0,13.928,67335.293,2.96
10439,Europe,Northern Europe,Ireland,2020-06-07,20,0,4937796.0,13.928,67335.293,2.96
10440,Europe,Northern Europe,Ireland,2020-06-08,18,9,4937796.0,13.928,67335.293,2.96
10441,Europe,Northern Europe,Ireland,2020-06-09,6,4,4937796.0,13.928,67335.293,2.96
10442,Europe,Northern Europe,Ireland,2020-06-10,8,8,4937796.0,13.928,67335.293,2.96
10443,Europe,Northern Europe,Isle of Man,2020-03-21,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10444,Europe,Northern Europe,Isle of Man,2020-03-22,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10445,Europe,Northern Europe,Isle of Man,2020-03-23,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10446,Europe,Northern Europe,Isle of Man,2020-03-24,11,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10447,Europe,Northern Europe,Isle of Man,2020-03-25,10,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10448,Europe,Northern Europe,Isle of Man,2020-03-26,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10449,Europe,Northern Europe,Isle of Man,2020-03-27,3,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10450,Europe,Northern Europe,Isle of Man,2020-03-28,3,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10451,Europe,Northern Europe,Isle of Man,2020-03-29,3,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10452,Europe,Northern Europe,Isle of Man,2020-03-30,10,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10453,Europe,Northern Europe,Isle of Man,2020-03-31,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10454,Europe,Northern Europe,Isle of Man,2020-04-01,10,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10455,Europe,Northern Europe,Isle of Man,2020-04-02,13,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10456,Europe,Northern Europe,Isle of Man,2020-04-03,6,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10457,Europe,Northern Europe,Isle of Man,2020-04-04,43,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10458,Europe,Northern Europe,Isle of Man,2020-04-05,12,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10459,Europe,Northern Europe,Isle of Man,2020-04-06,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10460,Europe,Northern Europe,Isle of Man,2020-04-07,12,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10461,Europe,Northern Europe,Isle of Man,2020-04-08,11,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10462,Europe,Northern Europe,Isle of Man,2020-04-09,8,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10463,Europe,Northern Europe,Isle of Man,2020-04-10,32,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10464,Europe,Northern Europe,Isle of Man,2020-04-11,11,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10465,Europe,Northern Europe,Isle of Man,2020-04-12,25,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10466,Europe,Northern Europe,Isle of Man,2020-04-13,2,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10467,Europe,Northern Europe,Isle of Man,2020-04-14,14,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10468,Europe,Northern Europe,Isle of Man,2020-04-15,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10469,Europe,Northern Europe,Isle of Man,2020-04-16,12,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10470,Europe,Northern Europe,Isle of Man,2020-04-17,30,2,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10471,Europe,Northern Europe,Isle of Man,2020-04-18,5,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10472,Europe,Northern Europe,Isle of Man,2020-04-19,8,2,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10473,Europe,Northern Europe,Isle of Man,2020-04-20,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10474,Europe,Northern Europe,Isle of Man,2020-04-21,2,3,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10475,Europe,Northern Europe,Isle of Man,2020-04-22,7,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10476,Europe,Northern Europe,Isle of Man,2020-04-23,0,5,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10477,Europe,Northern Europe,Isle of Man,2020-04-24,0,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10478,Europe,Northern Europe,Isle of Man,2020-04-25,1,2,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10479,Europe,Northern Europe,Isle of Man,2020-04-26,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10480,Europe,Northern Europe,Isle of Man,2020-04-27,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10481,Europe,Northern Europe,Isle of Man,2020-04-28,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10482,Europe,Northern Europe,Isle of Man,2020-04-29,1,3,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10483,Europe,Northern Europe,Isle of Man,2020-04-30,4,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10484,Europe,Northern Europe,Isle of Man,2020-05-01,2,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10485,Europe,Northern Europe,Isle of Man,2020-05-02,1,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10486,Europe,Northern Europe,Isle of Man,2020-05-03,4,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10487,Europe,Northern Europe,Isle of Man,2020-05-04,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10488,Europe,Northern Europe,Isle of Man,2020-05-05,4,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10489,Europe,Northern Europe,Isle of Man,2020-05-06,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10490,Europe,Northern Europe,Isle of Man,2020-05-07,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10491,Europe,Northern Europe,Isle of Man,2020-05-08,2,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10492,Europe,Northern Europe,Isle of Man,2020-05-09,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10493,Europe,Northern Europe,Isle of Man,2020-05-10,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10494,Europe,Northern Europe,Isle of Man,2020-05-11,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10495,Europe,Northern Europe,Isle of Man,2020-05-12,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10496,Europe,Northern Europe,Isle of Man,2020-05-13,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10497,Europe,Northern Europe,Isle of Man,2020-05-14,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10498,Europe,Northern Europe,Isle of Man,2020-05-15,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10499,Europe,Northern Europe,Isle of Man,2020-05-16,2,1,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10500,Europe,Northern Europe,Isle of Man,2020-05-17,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10501,Europe,Northern Europe,Isle of Man,2020-05-18,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10502,Europe,Northern Europe,Isle of Man,2020-05-19,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10503,Europe,Northern Europe,Isle of Man,2020-05-20,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10504,Europe,Northern Europe,Isle of Man,2020-05-21,1,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10505,Europe,Northern Europe,Isle of Man,2020-05-22,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10506,Europe,Northern Europe,Isle of Man,2020-05-23,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10507,Europe,Northern Europe,Isle of Man,2020-05-24,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10508,Europe,Northern Europe,Isle of Man,2020-05-25,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10509,Europe,Northern Europe,Isle of Man,2020-05-26,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10510,Europe,Northern Europe,Isle of Man,2020-05-27,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10511,Europe,Northern Europe,Isle of Man,2020-05-28,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10512,Europe,Northern Europe,Isle of Man,2020-05-29,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10513,Europe,Northern Europe,Isle of Man,2020-05-30,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10514,Europe,Northern Europe,Isle of Man,2020-05-31,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10515,Europe,Northern Europe,Isle of Man,2020-06-01,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10516,Europe,Northern Europe,Isle of Man,2020-06-02,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10517,Europe,Northern Europe,Isle of Man,2020-06-03,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10518,Europe,Northern Europe,Isle of Man,2020-06-04,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10519,Europe,Northern Europe,Isle of Man,2020-06-05,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10520,Europe,Northern Europe,Isle of Man,2020-06-06,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10521,Europe,Northern Europe,Isle of Man,2020-06-07,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10522,Europe,Northern Europe,Isle of Man,2020-06-08,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10523,Europe,Northern Europe,Isle of Man,2020-06-09,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10524,Europe,Northern Europe,Isle of Man,2020-06-10,0,0,85032.0,18.225887189292543,44362.11516188655,3.611300191204589
10525,Asia,Western Asia,Israel,2019-12-31,0,0,8655541.0,11.733,33132.32,2.99
10526,Asia,Western Asia,Israel,2020-01-01,0,0,8655541.0,11.733,33132.32,2.99
10527,Asia,Western Asia,Israel,2020-01-02,0,0,8655541.0,11.733,33132.32,2.99
10528,Asia,Western Asia,Israel,2020-01-03,0,0,8655541.0,11.733,33132.32,2.99
10529,Asia,Western Asia,Israel,2020-01-04,0,0,8655541.0,11.733,33132.32,2.99
10530,Asia,Western Asia,Israel,2020-01-05,0,0,8655541.0,11.733,33132.32,2.99
10531,Asia,Western Asia,Israel,2020-01-06,0,0,8655541.0,11.733,33132.32,2.99
10532,Asia,Western Asia,Israel,2020-01-07,0,0,8655541.0,11.733,33132.32,2.99
10533,Asia,Western Asia,Israel,2020-01-08,0,0,8655541.0,11.733,33132.32,2.99
10534,Asia,Western Asia,Israel,2020-01-09,0,0,8655541.0,11.733,33132.32,2.99
10535,Asia,Western Asia,Israel,2020-01-10,0,0,8655541.0,11.733,33132.32,2.99
10536,Asia,Western Asia,Israel,2020-01-11,0,0,8655541.0,11.733,33132.32,2.99
10537,Asia,Western Asia,Israel,2020-01-12,0,0,8655541.0,11.733,33132.32,2.99
10538,Asia,Western Asia,Israel,2020-01-13,0,0,8655541.0,11.733,33132.32,2.99
10539,Asia,Western Asia,Israel,2020-01-14,0,0,8655541.0,11.733,33132.32,2.99
10540,Asia,Western Asia,Israel,2020-01-15,0,0,8655541.0,11.733,33132.32,2.99
10541,Asia,Western Asia,Israel,2020-01-16,0,0,8655541.0,11.733,33132.32,2.99
10542,Asia,Western Asia,Israel,2020-01-17,0,0,8655541.0,11.733,33132.32,2.99
10543,Asia,Western Asia,Israel,2020-01-18,0,0,8655541.0,11.733,33132.32,2.99
10544,Asia,Western Asia,Israel,2020-01-19,0,0,8655541.0,11.733,33132.32,2.99
10545,Asia,Western Asia,Israel,2020-01-20,0,0,8655541.0,11.733,33132.32,2.99
10546,Asia,Western Asia,Israel,2020-01-21,0,0,8655541.0,11.733,33132.32,2.99
10547,Asia,Western Asia,Israel,2020-01-22,0,0,8655541.0,11.733,33132.32,2.99
10548,Asia,Western Asia,Israel,2020-01-23,0,0,8655541.0,11.733,33132.32,2.99
10549,Asia,Western Asia,Israel,2020-01-24,0,0,8655541.0,11.733,33132.32,2.99
10550,Asia,Western Asia,Israel,2020-01-25,0,0,8655541.0,11.733,33132.32,2.99
10551,Asia,Western Asia,Israel,2020-01-26,0,0,8655541.0,11.733,33132.32,2.99
10552,Asia,Western Asia,Israel,2020-01-27,0,0,8655541.0,11.733,33132.32,2.99
10553,Asia,Western Asia,Israel,2020-01-28,0,0,8655541.0,11.733,33132.32,2.99
10554,Asia,Western Asia,Israel,2020-01-29,0,0,8655541.0,11.733,33132.32,2.99
10555,Asia,Western Asia,Israel,2020-01-30,0,0,8655541.0,11.733,33132.32,2.99
10556,Asia,Western Asia,Israel,2020-01-31,0,0,8655541.0,11.733,33132.32,2.99
10557,Asia,Western Asia,Israel,2020-02-01,0,0,8655541.0,11.733,33132.32,2.99
10558,Asia,Western Asia,Israel,2020-02-02,0,0,8655541.0,11.733,33132.32,2.99
10559,Asia,Western Asia,Israel,2020-02-03,0,0,8655541.0,11.733,33132.32,2.99
10560,Asia,Western Asia,Israel,2020-02-04,0,0,8655541.0,11.733,33132.32,2.99
10561,Asia,Western Asia,Israel,2020-02-05,0,0,8655541.0,11.733,33132.32,2.99
10562,Asia,Western Asia,Israel,2020-02-06,0,0,8655541.0,11.733,33132.32,2.99
10563,Asia,Western Asia,Israel,2020-02-07,0,0,8655541.0,11.733,33132.32,2.99
10564,Asia,Western Asia,Israel,2020-02-08,0,0,8655541.0,11.733,33132.32,2.99
10565,Asia,Western Asia,Israel,2020-02-09,0,0,8655541.0,11.733,33132.32,2.99
10566,Asia,Western Asia,Israel,2020-02-10,0,0,8655541.0,11.733,33132.32,2.99
10567,Asia,Western Asia,Israel,2020-02-11,0,0,8655541.0,11.733,33132.32,2.99
10568,Asia,Western Asia,Israel,2020-02-12,0,0,8655541.0,11.733,33132.32,2.99
10569,Asia,Western Asia,Israel,2020-02-13,0,0,8655541.0,11.733,33132.32,2.99
10570,Asia,Western Asia,Israel,2020-02-14,0,0,8655541.0,11.733,33132.32,2.99
10571,Asia,Western Asia,Israel,2020-02-15,0,0,8655541.0,11.733,33132.32,2.99
10572,Asia,Western Asia,Israel,2020-02-16,0,0,8655541.0,11.733,33132.32,2.99
10573,Asia,Western Asia,Israel,2020-02-17,0,0,8655541.0,11.733,33132.32,2.99
10574,Asia,Western Asia,Israel,2020-02-18,0,0,8655541.0,11.733,33132.32,2.99
10575,Asia,Western Asia,Israel,2020-02-19,0,0,8655541.0,11.733,33132.32,2.99
10576,Asia,Western Asia,Israel,2020-02-20,0,0,8655541.0,11.733,33132.32,2.99
10577,Asia,Western Asia,Israel,2020-02-21,0,0,8655541.0,11.733,33132.32,2.99
10578,Asia,Western Asia,Israel,2020-02-22,1,0,8655541.0,11.733,33132.32,2.99
10579,Asia,Western Asia,Israel,2020-02-23,0,0,8655541.0,11.733,33132.32,2.99
10580,Asia,Western Asia,Israel,2020-02-24,1,0,8655541.0,11.733,33132.32,2.99
10581,Asia,Western Asia,Israel,2020-02-25,0,0,8655541.0,11.733,33132.32,2.99
10582,Asia,Western Asia,Israel,2020-02-26,0,0,8655541.0,11.733,33132.32,2.99
10583,Asia,Western Asia,Israel,2020-02-27,0,0,8655541.0,11.733,33132.32,2.99
10584,Asia,Western Asia,Israel,2020-02-28,1,0,8655541.0,11.733,33132.32,2.99
10585,Asia,Western Asia,Israel,2020-02-29,4,0,8655541.0,11.733,33132.32,2.99
10586,Asia,Western Asia,Israel,2020-03-01,0,0,8655541.0,11.733,33132.32,2.99
10587,Asia,Western Asia,Israel,2020-03-02,3,0,8655541.0,11.733,33132.32,2.99
10588,Asia,Western Asia,Israel,2020-03-03,0,0,8655541.0,11.733,33132.32,2.99
10589,Asia,Western Asia,Israel,2020-03-04,0,0,8655541.0,11.733,33132.32,2.99
10590,Asia,Western Asia,Israel,2020-03-05,5,0,8655541.0,11.733,33132.32,2.99
10591,Asia,Western Asia,Israel,2020-03-06,2,0,8655541.0,11.733,33132.32,2.99
10592,Asia,Western Asia,Israel,2020-03-07,2,0,8655541.0,11.733,33132.32,2.99
10593,Asia,Western Asia,Israel,2020-03-08,6,0,8655541.0,11.733,33132.32,2.99
10594,Asia,Western Asia,Israel,2020-03-09,14,0,8655541.0,11.733,33132.32,2.99
10595,Asia,Western Asia,Israel,2020-03-10,0,0,8655541.0,11.733,33132.32,2.99
10596,Asia,Western Asia,Israel,2020-03-11,31,0,8655541.0,11.733,33132.32,2.99
10597,Asia,Western Asia,Israel,2020-03-12,12,0,8655541.0,11.733,33132.32,2.99
10598,Asia,Western Asia,Israel,2020-03-13,14,0,8655541.0,11.733,33132.32,2.99
10599,Asia,Western Asia,Israel,2020-03-14,20,0,8655541.0,11.733,33132.32,2.99
10600,Asia,Western Asia,Israel,2020-03-15,62,0,8655541.0,11.733,33132.32,2.99
10601,Asia,Western Asia,Israel,2020-03-16,72,0,8655541.0,11.733,33132.32,2.99
10602,Asia,Western Asia,Israel,2020-03-17,10,0,8655541.0,11.733,33132.32,2.99
10603,Asia,Western Asia,Israel,2020-03-18,167,0,8655541.0,11.733,33132.32,2.99
10604,Asia,Western Asia,Israel,2020-03-19,6,0,8655541.0,11.733,33132.32,2.99
10605,Asia,Western Asia,Israel,2020-03-20,244,0,8655541.0,11.733,33132.32,2.99
10606,Asia,Western Asia,Israel,2020-03-21,35,1,8655541.0,11.733,33132.32,2.99
10607,Asia,Western Asia,Israel,2020-03-22,171,0,8655541.0,11.733,33132.32,2.99
10608,Asia,Western Asia,Israel,2020-03-23,188,0,8655541.0,11.733,33132.32,2.99
10609,Asia,Western Asia,Israel,2020-03-24,371,0,8655541.0,11.733,33132.32,2.99
10610,Asia,Western Asia,Israel,2020-03-25,488,2,8655541.0,11.733,33132.32,2.99
10611,Asia,Western Asia,Israel,2020-03-26,439,2,8655541.0,11.733,33132.32,2.99
10612,Asia,Western Asia,Israel,2020-03-27,297,3,8655541.0,11.733,33132.32,2.99
10613,Asia,Western Asia,Israel,2020-03-28,369,2,8655541.0,11.733,33132.32,2.99
10614,Asia,Western Asia,Israel,2020-03-29,584,2,8655541.0,11.733,33132.32,2.99
10615,Asia,Western Asia,Israel,2020-03-30,628,3,8655541.0,11.733,33132.32,2.99
10616,Asia,Western Asia,Israel,2020-03-31,226,2,8655541.0,11.733,33132.32,2.99
10617,Asia,Western Asia,Israel,2020-04-01,443,3,8655541.0,11.733,33132.32,2.99
10618,Asia,Western Asia,Israel,2020-04-02,675,1,8655541.0,11.733,33132.32,2.99
10619,Asia,Western Asia,Israel,2020-04-03,661,13,8655541.0,11.733,33132.32,2.99
10620,Asia,Western Asia,Israel,2020-04-04,1176,5,8655541.0,11.733,33132.32,2.99
10621,Asia,Western Asia,Israel,2020-04-05,590,7,8655541.0,11.733,33132.32,2.99
10622,Asia,Western Asia,Israel,2020-04-06,412,3,8655541.0,11.733,33132.32,2.99
10623,Asia,Western Asia,Israel,2020-04-07,474,8,8655541.0,11.733,33132.32,2.99
10624,Asia,Western Asia,Israel,2020-04-08,344,8,8655541.0,11.733,33132.32,2.99
10625,Asia,Western Asia,Israel,2020-04-09,156,6,8655541.0,11.733,33132.32,2.99
10626,Asia,Western Asia,Israel,2020-04-10,564,15,8655541.0,11.733,33132.32,2.99
10627,Asia,Western Asia,Israel,2020-04-11,440,9,8655541.0,11.733,33132.32,2.99
10628,Asia,Western Asia,Israel,2020-04-12,335,6,8655541.0,11.733,33132.32,2.99
10629,Asia,Western Asia,Israel,2020-04-13,402,2,8655541.0,11.733,33132.32,2.99
10630,Asia,Western Asia,Israel,2020-04-14,441,13,8655541.0,11.733,33132.32,2.99
10631,Asia,Western Asia,Israel,2020-04-15,460,7,8655541.0,11.733,33132.32,2.99
10632,Asia,Western Asia,Israel,2020-04-16,455,7,8655541.0,11.733,33132.32,2.99
10633,Asia,Western Asia,Israel,2020-04-17,257,12,8655541.0,11.733,33132.32,2.99
10634,Asia,Western Asia,Israel,2020-04-18,224,9,8655541.0,11.733,33132.32,2.99
10635,Asia,Western Asia,Israel,2020-04-19,283,13,8655541.0,11.733,33132.32,2.99
10636,Asia,Western Asia,Israel,2020-04-20,226,8,8655541.0,11.733,33132.32,2.99
10637,Asia,Western Asia,Israel,2020-04-21,222,5,8655541.0,11.733,33132.32,2.99
10638,Asia,Western Asia,Israel,2020-04-22,229,7,8655541.0,11.733,33132.32,2.99
10639,Asia,Western Asia,Israel,2020-04-23,650,7,8655541.0,11.733,33132.32,2.99
10640,Asia,Western Asia,Israel,2020-04-24,290,2,8655541.0,11.733,33132.32,2.99
10641,Asia,Western Asia,Israel,2020-04-25,176,1,8655541.0,11.733,33132.32,2.99
10642,Asia,Western Asia,Israel,2020-04-26,240,5,8655541.0,11.733,33132.32,2.99
10643,Asia,Western Asia,Israel,2020-04-27,100,0,8655541.0,11.733,33132.32,2.99
10644,Asia,Western Asia,Israel,2020-04-28,68,3,8655541.0,11.733,33132.32,2.99
10645,Asia,Western Asia,Israel,2020-04-29,123,6,8655541.0,11.733,33132.32,2.99
10646,Asia,Western Asia,Israel,2020-04-30,245,7,8655541.0,11.733,33132.32,2.99
10647,Asia,Western Asia,Israel,2020-05-01,112,7,8655541.0,11.733,33132.32,2.99
10648,Asia,Western Asia,Israel,2020-05-02,155,3,8655541.0,11.733,33132.32,2.99
10649,Asia,Western Asia,Israel,2020-05-03,84,4,8655541.0,11.733,33132.32,2.99
10650,Asia,Western Asia,Israel,2020-05-04,23,3,8655541.0,11.733,33132.32,2.99
10651,Asia,Western Asia,Israel,2020-05-05,38,3,8655541.0,11.733,33132.32,2.99
10652,Asia,Western Asia,Israel,2020-05-06,43,3,8655541.0,11.733,33132.32,2.99
10653,Asia,Western Asia,Israel,2020-05-07,21,1,8655541.0,11.733,33132.32,2.99
10654,Asia,Western Asia,Israel,2020-05-08,71,1,8655541.0,11.733,33132.32,2.99
10655,Asia,Western Asia,Israel,2020-05-09,55,5,8655541.0,11.733,33132.32,2.99
10656,Asia,Western Asia,Israel,2020-05-10,18,2,8655541.0,11.733,33132.32,2.99
10657,Asia,Western Asia,Israel,2020-05-11,23,5,8655541.0,11.733,33132.32,2.99
10658,Asia,Western Asia,Israel,2020-05-12,29,6,8655541.0,11.733,33132.32,2.99
10659,Asia,Western Asia,Israel,2020-05-13,23,2,8655541.0,11.733,33132.32,2.99
10660,Asia,Western Asia,Israel,2020-05-14,19,4,8655541.0,11.733,33132.32,2.99
10661,Asia,Western Asia,Israel,2020-05-15,31,1,8655541.0,11.733,33132.32,2.99
10662,Asia,Western Asia,Israel,2020-05-16,10,1,8655541.0,11.733,33132.32,2.99
10663,Asia,Western Asia,Israel,2020-05-17,19,2,8655541.0,11.733,33132.32,2.99
10664,Asia,Western Asia,Israel,2020-05-18,9,4,8655541.0,11.733,33132.32,2.99
10665,Asia,Western Asia,Israel,2020-05-19,4,0,8655541.0,11.733,33132.32,2.99
10666,Asia,Western Asia,Israel,2020-05-20,29,5,8655541.0,11.733,33132.32,2.99
10667,Asia,Western Asia,Israel,2020-05-21,20,2,8655541.0,11.733,33132.32,2.99
10668,Asia,Western Asia,Israel,2020-05-22,20,0,8655541.0,11.733,33132.32,2.99
10669,Asia,Western Asia,Israel,2020-05-23,0,0,8655541.0,11.733,33132.32,2.99
10670,Asia,Western Asia,Israel,2020-05-24,0,0,8655541.0,11.733,33132.32,2.99
10671,Asia,Western Asia,Israel,2020-05-25,30,1,8655541.0,11.733,33132.32,2.99
10672,Asia,Western Asia,Israel,2020-05-26,14,1,8655541.0,11.733,33132.32,2.99
10673,Asia,Western Asia,Israel,2020-05-27,23,0,8655541.0,11.733,33132.32,2.99
10674,Asia,Western Asia,Israel,2020-05-28,36,0,8655541.0,11.733,33132.32,2.99
10675,Asia,Western Asia,Israel,2020-05-29,79,3,8655541.0,11.733,33132.32,2.99
10676,Asia,Western Asia,Israel,2020-05-30,115,0,8655541.0,11.733,33132.32,2.99
10677,Asia,Western Asia,Israel,2020-05-31,25,0,8655541.0,11.733,33132.32,2.99
10678,Asia,Western Asia,Israel,2020-06-01,59,1,8655541.0,11.733,33132.32,2.99
10679,Asia,Western Asia,Israel,2020-06-02,148,2,8655541.0,11.733,33132.32,2.99
10680,Asia,Western Asia,Israel,2020-06-03,123,3,8655541.0,11.733,33132.32,2.99
10681,Asia,Western Asia,Israel,2020-06-04,87,1,8655541.0,11.733,33132.32,2.99
10682,Asia,Western Asia,Israel,2020-06-05,133,0,8655541.0,11.733,33132.32,2.99
10683,Asia,Western Asia,Israel,2020-06-06,144,1,8655541.0,11.733,33132.32,2.99
10684,Asia,Western Asia,Israel,2020-06-07,77,5,8655541.0,11.733,33132.32,2.99
10685,Asia,Western Asia,Israel,2020-06-08,132,1,8655541.0,11.733,33132.32,2.99
10686,Asia,Western Asia,Israel,2020-06-09,174,0,8655541.0,11.733,33132.32,2.99
10687,Asia,Western Asia,Israel,2020-06-10,179,1,8655541.0,11.733,33132.32,2.99
10688,Europe,Southern Europe,Italy,2019-12-31,0,0,60461828.0,23.021,35220.084,3.18
10689,Europe,Southern Europe,Italy,2020-01-01,0,0,60461828.0,23.021,35220.084,3.18
10690,Europe,Southern Europe,Italy,2020-01-02,0,0,60461828.0,23.021,35220.084,3.18
10691,Europe,Southern Europe,Italy,2020-01-03,0,0,60461828.0,23.021,35220.084,3.18
10692,Europe,Southern Europe,Italy,2020-01-04,0,0,60461828.0,23.021,35220.084,3.18
10693,Europe,Southern Europe,Italy,2020-01-05,0,0,60461828.0,23.021,35220.084,3.18
10694,Europe,Southern Europe,Italy,2020-01-06,0,0,60461828.0,23.021,35220.084,3.18
10695,Europe,Southern Europe,Italy,2020-01-07,0,0,60461828.0,23.021,35220.084,3.18
